category,word,by,post_link,post_content
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2741672109179799/?substory_index=0,🙌🌈🙌🌈🙌 Art by @ashlukadraws ✨ Posted @withrepost • @themshealth Your sexuality  your rules! We wanted to revisit some words from @thebodyisnotanapology around three keys to having good sex with non-binary people (even if it’s with yourself!): 1. Unlearn the binary scripts of sex: Your “gender identity is not necessarily directly correlated with what [you] like in bed  and [your] sexual experiences do not need to be informed by the gender binary.” 2. Recognize dysphoria: “The sounds you make  the expectations of what your body should do or should experience  the way you move – all this has been gendered  and whether you are nonbinary or being intimate with someone who is  it’s a process of consciously detaching those reductive gender ideas from what’s actually happening.  3. Focus on the realities of you and your bodies: “Remember that there’s no should here  nothing should necessarily feel good  just focus on what is...this is your body  and you are in control of what you do with it and what you want others to do with you. You define what feels pleasurable to you.  Read the entire post on @thebodyisnotanapology’s website and consider buying their book! . . . . . . . #themshealth #themshealthmag #nonbinary #genderqueer #genderexpansive #bodyneutral #bodypositive #beyondthebinary #gendernonconforming #theythem #nonbinaryvisibility #nonbinarypride #nonbinarywellness #nonbinaryfitness #nonbinarynutrition #nonbinarymentalhealth #nonbinarysexuality #nonbinaryidentity #nonbinaryhealth #nonbinarybodilyhealth #nonbinaryreproductivehealth #thebodyisnotanapology #sexpositive . . . [image description: illustration of a person with brown skin  natural curly black hair  and freckles. Written in their hair alongside some flowers is “Your Sexuality Your Rules.” On their bicep is a tattoo reading  “I like what I like”.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2735123666501310/,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2722440641102946/?substory_index=0,You are enough. 💛 Posted @withrepost • @evyan.whitney I am queer enough  even if I don’t go to any Pride events this year.  I am queer enough  even if I’m not currently in a queer relationship.  I am queer enough  even though I came out later in life.  I am queer enough  even if I’m still trying to figure out my queer identity.  I am queer enough  even if my imposter syndrome says otherwise.  I am queer enough  even if I’m married to a man. And I am black enough even if the man I’m with is not. ➖ thank you @rinnyriot for making a shirt I feel proud to wear. 💛💛💛 . . . [image description: photo of a person with brown skin and dark curly hair standing outside in front of sunlit green foliage. They are wearing a yellow t-shirt that reads “Queer and Black.” They look into the camera with a subtle smile  their hands tucked into their jeans pockets.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2688268337853510/,“To truly change the system  we must draw upon core resources: our voices  our relationships  and our resolve.”  [image description: This black and white photograph shows a group of adults protesting. One of them is holding a sign that says  “A better world is possible.” Behind the people are a number of skyscrapers.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2695732873773723/,As we mourn the murder of #ChynalLindsey in Dallas  TX  we mourn the larger crisis of (statistically straight cis male) violence targeting Black and brown trans women. We recommit to educating our communities on the far-reaching impacts of #bodyterrorism. And as always  we honor our Black trans ancestors and our Black trans family  friends  community members  and selves  all of whom deserve all the love  joy  and safety of the multiverse. We shout from the rooftops  today and every day: the body is not an apology. 🙏🏿✨🙏🏾✨🙏🏽 Posted @withrepost • @vientoxsol #blacktranslivesmatter #chynallindsey . . . #transliberationnow #stonewallwasariot #blacklivesmatter #misogynoir #thebodyisnotanapology #tbinaa . . . [image description: flashing gif of the declaration “BLACK TRANS LIVES MATTER” in white font outlined in pink against a greyish purplish background of the same sentence written continuously in light pink.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2745639132116430/?substory_index=0,Fight for each other. ♥️🌈🙌 Posted @withrepost • @pyrite_design I love that we celebrate Pride with so much color and joy and community  but it’s good to be reminded that we’re here today because a small group of badass trans women of color (most of whom were sex workers) stood up for themselves and their community against police brutality. If your version of Pride doesn’t think that #blacklivesmatter or #translivesmatter or if it excludes anyone for their gender expression or career choice then you’re doing it wrong. So much love you beautiful rainbow babies! 💕 🌈  #stonewall50 . . . [image description: on a black background is written in multiple colors  “Stonewall was a riot”.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2694038570609820/?substory_index=0,💙💙💙 Posted @withrepost • @with_this_body (3 of 3) Happy Pride Month! Including *some* Fat-Positive  Pro-Recovery Instagram pages of Queer-Identified folks. Follow  learn from  hire  pay them. Will tag them in comments below of Slide #1 so you can follow them from there. Someone missing you think should be included in the list? Please include their name in comments.  Also including a few books to check out and a couple favorite quotes that speak to the importance of ALL bodies having access to pride in who they are  access to resources and rights  access to their full selves  access to affirming healthcare  and access to love who they love.  #RecoveryMedia #EDRecovery #EatingDisorderRecovery #FatPositive #ProudHAESProvider #Pride2019 . . . [image description: quote on a light blue background of words by TBINAA founder Sonya Renee Taylor: “What if we all become committed to the idea that no one should have to apologize for being a human in a body. What if we made room for every body.” Behind the light blue background is a black and white photo of a crowd of people.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2708919742455036/,A timely Christian perspective on the line between freedom of belief and committing discriminatory actions.  “If you don’t want gay friends  if you’re afraid of black men  if you think women should be paid less  that’s your right—the belief. You’re entitled to your racism  sexism  and homophobia. Refusing to serve or include others because of such biases  however  is participating in discrimination  not expressing your faith.”  [image description: A person stands in the pew of a dimly-lit church with an open bible in their hands. They are pictured from the shoulders down and are wearing a white patterned short-sleeved shirt. Other blurred church-goers sit in the background. Source: Pexels]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2697921703554840/,Powerful words from our founder during a time of extremist threats to reproductive freedom.  💜💜💜  “I made the wisest choice I knew to make  period. I must say that aloud. When I do I loosen a shackle of shame  for myself and for some other woman who made a similar choice.”  [image description: close-up portrait of a Black woman gazing into the distance and a bit upward in wonder  her lips parted and her hands on her chin. She appears to be bathed in dark blue moonlight. The left side of her face and shoulders is illuminated by glowing stars or glitter. Source: Pexels]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2695696427110701/,💜💚💜💚💜 💗💙💗💙💗  “No longer the only person with the strange pronouns  I could hitch onto my classmate’s courage and announce my pronouns as well  strengthening our claims by one. It felt so good to have an ally  not to mention someone who would lead the charge when it came to openly announcing their pronouns.”  [image description: The photograph shows a person sitting at a school desk with their head hidden behind a pile of books. They are wearing a green t-shirt and bracelets or watch. Source: Pexels]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2658087270871617/,“White supremacy asserts again and again that Black folk aren’t deserving of rest. We have to claim it for ourselves.“  [image description: A Black couple smile and laugh underneath a bedsheet. The person on the left has long  curly dark hair. The person on the right has short dark hair  facial hair  and is wearing a red shirt. They have their arm around the person on the left in a tender embrace.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2670906312923046/,“Just like my mother  the systems of white supremacy demands forgiveness from Blacks even though white supremacists have done nothing to make amends nor have they even promised to stop their bad behavior. The abusers require submission and compliance.”  [image description: photograph of a person with brown skin and straight black hair looking somberly into the distance. Their hand is on their chin as they think. Behind them the sun can be seen streaming  though blurred  casting a glow over the scene. Source: Flickr.com/DioburtoPhotography]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2741455952534748/, [T]here was a dramatic shift after September 11. When I went into the stores  white shopkeepers would greet me with a genuine smile. When they asked   Can I help you?  they really meant it. They were suddenly okay with me ... Unfortunately  a new target had been created — those of Middle Eastern descent and those who presented as such.   [image description: Two Muslim women wearing hijab protest as part of a December 2014 Black Lives Matter rally in New York City. The woman on the left holds a sign reading “We Can’t Breathe ” referencing the NYPD murder of Eric Garner. Source: Flickr]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2721216674558676/,♥️👍♥️  “How dare a single mother  who is supposed to be self-sacrificing  feel that at some point in her life she should come first?”  [image description: The photograph shows a Black woman and a young Black girl. The woman is on the left. She has brown hair  her head is tilted to the left  and she is smiling with her eyes closed. The child is to the right. She has shoulder-length black hair and is wearing a gray top. She is kissing the woman on the cheek. There is blurred foliage in the background.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2684496978230646/, [T]he definition of  home  has become something meant for bodies that do not look like us.   [image description: A black and white photo of a person’s face in 3/4 profile as they hold a cell phone to their ear. They have dark skin  short straight hair  and are wearing a hat and striped long-sleeved shirt. Source: Johnny Silvercloud)
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2644215912258753/,“Rather than fractioning pieces of myself off just for the sake of community  I try to create my own Ramadan gatherings with Muslims who share my values and/or my identity. Depending on where I’m living  this may mean it’s just me and one other Black Muslim or one other queer Muslim  but that’s something.”  [image description: Portrait of article author Samaa Abdurraqib. Samaa is pictured in a sepia-toned photograph smiling and looking to the side while wearing a jean jacket  striped black shirt  hijab  and glasses. She appears to be in front of a house.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2656347024378975/,In honor of Mothers’ Day yesterday  we present to you the story of a mother who taught her daughter radical self-love and made an everlasting impact 🌷💗  “Was it exciting for you to be able to put into this child an acceptance  a love even  of her body? Because while at the time it was normal for me  I see now  39 years later what a gift it was. Now that there are three generations of dwarf women in our family  I like to think that our bodies are our birthright.”  [image description: Close-up of a parent’s hand holding the hand of their baby. On the baby’s hand is a red silk bracelet with gold and pink charms. The background is black. Source: Pexels]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2649326288414382/?substory_index=0,Thanks so much for your support  @lorishortzamudiord! We love #NEDIC2019 and we love you  Toronto 🧡🧡🧡 Posted @withrepost • @lorishortzamudiord Sometimes in life there is someone’s work who changes your life. @thebodyisnotanapology changed my life and my work and possibly every cell in my body. I totally fan girled but ❤️❤️❤️❤️ . . . [image description: photo of The Body Is Not An Apology founder Sonya Renee Taylor speaking at the National Eating Disorder Information Centre (NEDIC) 2019 conference in Toronto  Canada. Sonya is at a podium next to a table and is wearing a black knee-length dress with white trim around the neck and sleeves. The sign on the front of the podium says “Radical UN Learning | NEDIC 2019”.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2639066102773734/?substory_index=0,https://mailchi.mp/thebodyisnotanapology.com/we-have-been-raised-to-fear-the-yes-within-ourselves-our-deepest-cravings-let-tbinaa-teach-you-to-honor-your-yes Audre Lorde tells us   We have been raised to fear the YES within ourselves  our deepest cravings. ...   Let TBINAA teach you to honor your YES! [Image Description: Black and White photo of late Black woman activist  author  poet Audre Lorde.]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2640914949255516/?substory_index=0,Have you seen our latest newsletter? If not  there’s a link on our Facebook page. To give you just a little taste: . . “As Black lesbian womanist writer  poet  and activist Audre Lorde writes in ‘The Uses of the Erotic: The Erotic as Power’: ‘We have been raised to fear the yes within ourselves  our deepest cravings. ... The fear that we cannot grow beyond whatever distortions we may find within ourselves keeps us docile and loyal and obedient  externally defined  and leads us to accept many facets of our oppression...’ What are your deepest cravings for self-love? What distortions have you accepted as truths? Where do you need to resist how you have become docile  loyal  and obedient? What does it mean to pursue your own definition  your own LOVE?” . . Answering these questions is at the heart of our 10 Tools for Radical Self Love Intensive e-course. Collaborating with you to help you live your best  most authentic  joyous  unapologetic  FREE life is the work we’re drawn to. Come join us. 50% off with code LAUNCHLOVE. Link in comments  friends 💜💛💜 . . #thebodyisnotanapology #radicalselflove #radicalacceptance #radicalselfcare #effyourbeautystandards #blackgirlmagic #audrelorde #audrelordequotes #healingjourney #10toolsintensive #sonyareneetaylor #sonyarenee . . [image description: photo of a person with brown skin and reddish lipstick in front of a white background. They’re looking up toward the sky with their hand on their chin as if they’re in deep contemplation. They are wearing a leopard print scarf tied around their hair. Below them is the TBINAA logo with three pairs of legs in orange  blue  and green. Next to the legs reads  “Ten Tools for Radical Self Love Intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,black ,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2645895472090797/?substory_index=0,May is #MentalHealthAwarenessMonth! You deserve to spend May healing your relationship to yourself and cultivating the precious gift of self-love. Tag a friend  partner  or other loved one you’d like to go on this radical self-love journey with  and join those who have already signed up for our 10 Tools for Radical Self Love Intensive online course. 50% off with code LAUNCHLOVE is still in effect! If you were looking for a sign to prioritize YOU  this is it ✨ Link in comments. . . . #thebodyisnotanapology #10toolsintensive #radicalselflove #radicalselfcare #selfcare #mentalhealthawareness #healingjourney #effyourbeautystandards #nodietday #masculinity #masculinityredefined . . . [image description: photograph of a person with short black hair wearing a backwards baseball cap  headphones around their neck  and sunglasses tucked into their red polo shirt. They are sitting against a pink wall. Beneath them is the TBINAA logo of three pairs of orange  blue  and green legs. Next to the legs is written  “Ten Tools for Radical Self Love Intensive | putting our radical self love tools to work | 4 week e-course”]
body_positive,look,Adios Barbie,https://www.facebook.com/25567278752/posts/10156558794408753/,This is what an ally looks like. For every person overrepresented their is someone underrepresented.
body_positive,look,Adios Barbie,https://www.facebook.com/25567278752/posts/10156500508873753/,Just a couple types of Fibromyalgia pain. I get ghost burns where patches of my skin feel like I burned it on the stove. Or I ll get the sensation that warm water has been poured over my feet. It s so real I have to look down to see if something spilled. The pain though. Just the worst. Especially with stress. #invisibleillness #spoonie
body_positive,look,I AM THAT GIRL,https://www.facebook.com/25938310970/posts/10156775195115971/?substory_index=0,Every day. ❤️ For solace  for support  for laughs  for strength: look to your sisters. Nobody can keep us down. Nobody can silence us. Women are powerful. We still  will  must always rise. We find our way through together. 💪 ⚡️ • 🎨: @recipesforselflove
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2672506542763023/,“We can give ourselves and each other room to make mistakes. We can recognize that making a mistake doesn’t mean you have to crawl into a hole and never show your face among conscious people ever again.”  [image description: Two people sit outdoors. The person on the left is wearing a red and black patterned dress and has a short curly haircut. They are looking to the person sitting beside them. The person on the left has on a red and green button up shirt  green shorts  and short haircut and beard. Source: Flickr.com]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2669105173103160/,As we roll into another Monday:  “It is the inherent ableism of society  of capitalist productivity  that teaches us that we must be of use  that we are tools to be used to produce and that the entirety of our purpose is hinged on a framework of productivity.”  [image description: A person with brown skin and long black hair stands against a light-colored wall. Their gaze is slightly downcast as they look into the distance as if they’re lost in thought. They are wearing a black tank top and fedora and have their hands on their hips. Source: Flickr.com]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2738289896184687/?substory_index=0,Rest in power  Óscar and Valeria. 💔👨‍👧💔 Posted @withrepost • @lazy.beam This illustration is to honor Óscar Alberto Martínez Ramírez  25 and his daughter  Valeria 2. . . The family from El Salvador were trying escape extreme poverty and seek asylum in the US but they were turned away. They tried to cross the Rio Grande and only the mother   Tania Vanessa Ávalos made it out alive.  The family was surviving with $10 a day in El Salvador (the country still uses US dollar currency). Óscar Alberto Martínez Ramírez wanted to work in the US so he can raised money to build a home for his wife and daughters. My condolences to the family and the mother for their lost. 🌹 . . “From the scorching Sonoran Desert to the fast-moving Rio Grande  the 2 000-mile U.S.-Mexico border has long been an at times deadly crossing between ports of entry. A total of 283 migrant deaths were recorded last year; the toll so far this year has not been released (CNN).” . . Currently the internet and news are circulating a photo of Oscar Alberto Martinez Ramirez and Valeria found dead by the Rio Grande. If you look up the story this image will come up. . . If you choice to share the image of their death for shock value or to share your platform on immigration human rights. Please remember this was a family in search of a better life. Please be respectful and show compassion and empathy. Perhaps consider sharing a photo that humanizes them. This family like many others risk their lives sólo para buscar una vida mejor.  #restinpower . . [image description: illustration on a pink background of Óscar Alberto Martínez Ramírez and his 2 year-old daughter Valeria. They are pictured with their eyes closed and heads together in a loving  peaceful expression. Their names are written next to them. Valeria is wearing a purple top and matching purple flowered headband. Óscar is wearing a light blue shirt and a dark blue baseball cap whose brim reads  “we are human.” Father and daughter are surrounded by white flowers.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2699860453360965/?substory_index=0,Not only is the body NOT an apology — it’s a celebration 🎉A revolution ♥️🌈✨ . . Posted @withrepost • @alokvmenon still not over my queer brown bearded lipstick wearing gender non-conforming transfeminine face on these big ass billboards! thanks for snapping this @benlross x . . [image description: photo of a city billboard of non-binary  transfeminine activist of color Alok Vaid Menon as part of an advertisement for Harry’s razors. Alok has brown skin  dark facial and chest hair  red lipstick  dangly earrings  and is wearing a v-neck brown and yellow floral top or dress. Their arms are up with their hands on top of their head as they smile and look to the side. A red and pink background is behind them on the billboard. Next to them is written on the billboard  “CONFUSED? I’ve never been more sure about a beard-and-lipstick combo  actually.”]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2652077441472600/,“While it’s important for all folks to stop centering the emotions of white people in our activism and in our lives  it’s also important for you  and all white people  to be able to process your emotions.  Because while most of the white activists I interact with know that discomfort is a part of the anti-racism process  they also don’t give themselves space to navigate facing their privileges  negative emotions  and deconstructing white supremacy. Chances are that you don’t either.”  (image description: photo of a white person with brown hair and a black outfit looking downward and holding their face in their hand in an expression of grief or emotional overwhelm. They are positioned against a black shadowed background.)
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2715493315131012/,As we prepare for Juneteenth  we champion the stories of Black folks acting in solidarity to promote joy and thriving in otherwise-hostile spaces 🧡  “When your body feels like it’s always on display for white audiences  you have to actively work to affirm and appreciate your beauty and your Blackness for yourself  not for the consumption of others.”  [image description: A photo of a Black couple dancing outside on a path under trees in the late afternoon light. The person on the left has long dark hair and is wearing a red and black plaid camp shirt  midi-length brownish tulle skirt  and black heels. The person on the right has facial hair and their hair up in a braided bun. They are also wearing a red and black plaid camp shirt as well as dark jeans and tan work boots. Both people are looking at each other and smiling as the person on the right gently dips their partner. Source: Pixabay]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2683052521708425/,“Simply put  when when men learn to take on some of the burden that emotional labor can create  good relationships can thrive and bad relationships can end.“  [image description: An individual with brown skin  dreadlocks pulled back into a ponytail  and a dark shirt stands outdoors and looks at the camera with a subtle smile on their face. Source: Flickr.com/David Salafia]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2659931804020497/,“I recognize the unfairness that’s happening  so my job is to help further call it out.  I’m read as a man now  after all. And the irony there is that other men are more apt to listen to me about these issues.  So here’s a (very) short list of the everyday ways people have changed their behavior toward me – for no logical reason whatsoever.”  [image description: Photograph of a white man with short brown hair sitting in front of a laptop and looking down as he works. His hand is on his chin and his thumb is in his mouth as he thinks. He is wearing glasses and a dark blue shirt over a white t-shirt. Behind him is a colorful geometric mural.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2722958887717788/,“I don’t believe everyone who is born and raised in the South should stay here to spite the rest of the nation. But I do believe that the choice to stay or leave is a personal choice that shouldn’t be swayed by misconceptions or Northern white liberalism. If we love our homes  we shouldn’t be isolated in those feelings. We should be empowered in that decision and provided with what we need to safely thrive.”  [image description: photo of a Black person with short  closely-cropped dark hair and gold dangling statement earrings standing in front of a charcoal wall. The person stares ahead with a serious  pondering look on their face.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2710851575595186/,For many groups of people  especially Black people  trans women  and undocumented people  the police (with their track record of brutality and corruption) tend to be sources of fear and anxiety rather than a force for safety and protection. It’s important to think very carefully about what impact calling the police could have on someone. Thinking twice could save a life.  “One question to ask is  ‘How can I make this person or situation safer?’ With a mental health emergency  the immediate goal is not for the person to be 100% okay  but for them to get to a place where they can utilize other resources.”  [image description: person with dark hair. They are looking out of a window lost in thought. Their hand is on their cheek. City buildings are visible outside their window.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2718434244836919/?substory_index=0,And for those without dads  who are missing your dads  or who have complicated and/or painful relationships to their dads  happy Sunday and treat yourselves well ☀️ Posted @withrepost • @culturestrike Happy Fathers Day 💐 Much love to all the fathers who hold it down for the next generation. All families look different and it’s what’s in our hearts and how we show up for our loved ones that builds character and intergenerational legacy. Together we can heal and break unhealthy cycles to practice radical love and vulnerability. Today we honor parents who lead through their example of a better way & world. 💞 Art by Brian Herrera @attitudeseven #FathersDay . . . [image description: illustration of a dad with his young child. He is holding the child’s hand and smiling while the child looks up at him in wonder. Above them both is written  “IT’S OK TO BE VULNERABLE | your kids need that.”]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2724878500859160/,You are so not alone. 💚  “The reality is that the stigma around mental health keeps us so silent that we’d rather ask Google what to do than ask our friends or family.”  [image description: The black-and-white photograph shows the eyes  nose  and cheeks of a person who is looking to the side and down. The right side of the person’s face is in shadow; the left side of the face is criss-crossed by the shadows from a Venetian blind.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2732982453382098/,“[I]t is critical to assert that there is hope  that these groups deserve basic human rights  and to reassure them that you will do everything in your power to create a safe space for them.”  [image description: photo of two people standing outside. The person on the left is looking toward the upper left. They are holding a child who is wearing a dark hat and a dark blue shirt. Source: Peter M.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2677757812237896/,The realities of partner abuse are far more complex than any TV movie would lead us to believe  because people are complex. What you may see on the outside of a relationship is not always the whole story. Let’s constantly commit to holding the truth of survivors up with compassion.  “You wouldn’t believe me because some of the abusive things he did are common behaviors society encourages in men. Because you’d perceive him as impressively confident  strong  dominant – just like a man should be.”  [image description: A person with brown skin and black hair pulled up in a bun stands outdoors wearing a black jacket and white glasses. They are looking outside the frame of the camera and have a serious expression on their face. Source: Flickr.com/ChrisGoldberg]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2645729248774086/,“Yes  I wholly understand the frustration and irritation of body shaming comments like ‘Go eat a burger ’ and I absolutely believe that campaigns like ‘Real women have curves’ are problematic. These things are body terrorism  too. However  it is a fact that skinny people are not dealing with prejudice at the same level.”  [image description: The photograph shows two people with light skin  one person thin and the other a person of size  wearing black swimsuits and wading in the ocean together. The person on the left is looking at the person on the right  who has their back to the camera.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2661715057175505/,Looking for a model of conflict resolution and accountability that doesn’t simply rely on “cancelling” people or isolating them as pariahs? In those cases  this article offers some concrete alternatives and practices of balancing accountability with compassion.  “When communities are able to agree that harm has happened and each person involved is valuable  there is a power to find a resolution for those directly impacted  and for the community.”  [image description: photo of a person with light skin and light brownish hair on the left and another person with brown skin and dark hair in a ponytail on the right. The two people are sitting in a coffee shop and are engaged in a conversation with each other. The person on the left holds a white mug while listening to the person on the right  who has their hand up expressively and their mouth open as if they are in the middle of explaining something.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2711028492244161/?substory_index=0,It is our duty to speak up loudly against #bodyterrorism in all its forms as we watch atrocities and human rights abuses unfolding before us. Check out @raicestexas to learn more about how you can help. Posted @withrepost • @brownissues Today in NYC  look for these installations that are bringing attention to and representing the living conditions of our children who are being imprisoned. #NoKidsInCages . . HELP 3 000+ children who’ve been separated from their parents. . . Installations @nokidsincages . . . . . #BrownIssues #NoKidsInCages #WakeTheGiant #FamiliesBelongTogether #KeepFamiliesTogether #ImmigrantPrisons #Deportation #FamilySeparation #ReuniteOurFamilies #ReuniteOURchildren #FreeOurKids . . . [image description: art installation on a New York City sidewalk of a small figure of a child lying clenched in the fetal position inside a metal cage. The child is wrapped in a thin aluminum space blanket. On the cage is a placard that reads “#NoKidsInCages”.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2735123666501310/,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2722440641102946/?substory_index=0,You are enough. 💛 Posted @withrepost • @evyan.whitney I am queer enough  even if I don’t go to any Pride events this year.  I am queer enough  even if I’m not currently in a queer relationship.  I am queer enough  even though I came out later in life.  I am queer enough  even if I’m still trying to figure out my queer identity.  I am queer enough  even if my imposter syndrome says otherwise.  I am queer enough  even if I’m married to a man. And I am black enough even if the man I’m with is not. ➖ thank you @rinnyriot for making a shirt I feel proud to wear. 💛💛💛 . . . [image description: photo of a person with brown skin and dark curly hair standing outside in front of sunlit green foliage. They are wearing a yellow t-shirt that reads “Queer and Black.” They look into the camera with a subtle smile  their hands tucked into their jeans pockets.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2647094001970944/,“I discovered how much shame around sex I had internalized  and how much that shame had stunted the growth of my own sexual identity and sexual expression. I realized that I had allowed myself to become  as James Baldwin so brilliantly put it  a ‘co-conspirator’ in my own oppression.”  [image description: A person with brown skin and long dark hair standing on the beach. They are looking over their shoulder. They are wearing a pink dress slid down low off their shoulders and back. The dress is blowing in the wind. Source: pexels.]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2670906312923046/,“Just like my mother  the systems of white supremacy demands forgiveness from Blacks even though white supremacists have done nothing to make amends nor have they even promised to stop their bad behavior. The abusers require submission and compliance.”  [image description: photograph of a person with brown skin and straight black hair looking somberly into the distance. Their hand is on their chin as they think. Behind them the sun can be seen streaming  though blurred  casting a glow over the scene. Source: Flickr.com/DioburtoPhotography]
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2684496978230646/, [T]he definition of  home  has become something meant for bodies that do not look like us.   [image description: A black and white photo of a person’s face in 3/4 profile as they hold a cell phone to their ear. They have dark skin  short straight hair  and are wearing a hat and striped long-sleeved shirt. Source: Johnny Silvercloud)
body_positive,look,The_body_is_not_an_apology,https://www.facebook.com/201907573156278/posts/2692139170799760/?substory_index=0,Our founder Sonya Renee Taylor had a great time sharing ideas with everyone at @un_blush in NYC! 💚 . . Posted @withrepost • @evyan.whitney #ad I’m so excited to be partnering with @un_blush which is raising awareness and smashing the stigma of HSDD (hypoactive sexual desire disorder). My own sexuality has gone through the ebbs and flows of different levels of desire and I’m so glad that more folks are shining a light on this important issue that effects so many of us.  The #unblush event in NYC was incredible  sensual  and so affirming. Really looking forward to sharing more with you very soon. . . #unblush #radicalselflove #sonyareneetaylor #thebodyisnotanapology #tbinaa . . [image description: Photo of Sonya Renee Taylor sharing a stage with Ev’Yan Whitney under a neon green “unblush” sign in front of lush green foliage. Both are sitting in dark blue velvet chairs and leaning in facing each other as they have a lively conversation.]
