position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
13_8,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828862040971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kenzie Kout SAME,2019-06-08T19:15:21+0000,0,,
13_9,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828836750971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kenzie Kout,2019-06-08T19:03:14+0000,0,,
13_10,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828866345971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,And LIBERATION.,2019-06-08T19:15:39+0000,0,,
13_11,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828898295971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Paola Dimas,2019-06-08T19:30:29+0000,0,,
13_12,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828915355971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Alcesta Jarrett,2019-06-08T19:41:01+0000,1,,
13_13,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156828936065971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Erica Bronwyn,2019-06-08T19:53:37+0000,0,,
13_14,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156829075900971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,This! I have been telling my mom friends that self-care is taking the 15 minutes to take a shower instead of wearing the lack of a shower as a badge of honor.,2019-06-08T21:01:44+0000,2,,
13_15,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156829372605971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,🌸🌸🌸,2019-06-08T23:46:23+0000,0,,
13_16,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156829492445971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Molly Beene,2019-06-09T00:58:34+0000,0,,
13_17,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156829557610971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sidra Imam Lizzo!,2019-06-09T01:36:16+0000,0,,
13_18,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156832124970971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Marianna Tridente Hinden gracias 😘 la leíste?,2019-06-10T02:52:10+0000,0,,
13_19,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156830037770971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Rosanna Tridente,2019-06-09T07:17:06+0000,0,,
13_20,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156833391315971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Shannon McKay all that!,2019-06-10T17:12:31+0000,0,,
13_21,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156830560360971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Desi Guerrero ❤️,2019-06-09T14:06:00+0000,0,,
13_22,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156832579565971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,KaLee Blair I love this and love her!,2019-06-10T09:59:36+0000,0,,
13_23,25938310970_10156828780630971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-08T18:33:34+0000,10156828780630971_10156832559220971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Lauren Randall,2019-06-10T09:46:49+0000,0,,
14_0,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826530035971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kelly Geus,2019-06-07T19:34:56+0000,0,,
14_1,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826551070971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jessica Young #strongfemalerolemodels,2019-06-07T19:45:38+0000,1,,
14_2,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826719985971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,,2019-06-07T21:03:03+0000,0,,
14_3,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826552870971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Yvette Wijnandts,2019-06-07T19:46:59+0000,0,,
14_4,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826589845971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kasia Gwilliam literally the best film of all time,2019-06-07T20:01:42+0000,0,,
14_5,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826555430971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Anuśka Gwilliam,2019-06-07T19:48:35+0000,1,,
14_6,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826617090971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Until JJ abrams took over yeah,2019-06-07T20:12:34+0000,1,,
14_7,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826619800971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Connor Sue Kemppainen 🥰,2019-06-07T20:13:51+0000,0,,
14_8,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156827049265971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Jessie Goodale love it,2019-06-08T00:04:31+0000,0,,
14_9,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826628745971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Melissa Snedden thought you might like this 😆,2019-06-07T20:18:25+0000,0,,
14_10,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826714120971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,yeaaaaaa,2019-06-07T21:00:07+0000,0,,
14_11,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826648775971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Lauren Becker,2019-06-07T20:28:18+0000,0,,
14_12,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826679975971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Robin Dickson 😂,2019-06-07T20:43:03+0000,0,,
14_13,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826911640971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Emily Clarke the best!!!,2019-06-07T22:40:57+0000,0,,
14_14,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826680270971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kristina Milani the part about the strong female role models 😂,2019-06-07T20:43:19+0000,1,,
14_15,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826693315971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Sarah Smith exactly,2019-06-07T20:49:47+0000,1,,
14_16,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826692345971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Bria Palmer,2019-06-07T20:49:06+0000,1,,
14_17,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826744640971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Emma Harvey,2019-06-07T21:16:04+0000,0,,
14_18,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826754920971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Paige 😆,2019-06-07T21:22:00+0000,0,,
14_19,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826830335971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Brittany I relate to the female T rex so much 😂,2019-06-07T21:54:36+0000,0,,
14_20,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826773560971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Sammy Lynn Miller that’s why we love Jurassic Park so much 😂,2019-06-07T21:29:56+0000,1,,
14_21,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826796655971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ariane Gauthier best movie,2019-06-07T21:38:59+0000,0,,
14_22,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826805505971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Hillary Bass,2019-06-07T21:42:56+0000,0,,
14_23,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826814935971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,James Witts,2019-06-07T21:46:46+0000,0,,
14_24,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826842250971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Monika Alessandra Ortiz,2019-06-07T21:59:55+0000,1,,
14_25,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826879565971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jill Sullivan i knew I loved it for a reason,2019-06-07T22:18:25+0000,1,,
14_26,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826918540971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Oh my god this is so true! Maybe it is why I love it.  I hate the new one cos the chick was useless, wore a cream skirt suit and ran around in heels and the only other female character suffered a drawn out over the top death.",2019-06-07T22:45:05+0000,2,,
14_27,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826920015971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Mia Williams,2019-06-07T22:45:44+0000,0,,
14_28,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826909130971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Laura Chesson is this why you like it so much?,2019-06-07T22:39:52+0000,0,,
14_29,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826928240971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Dun Dun,2019-06-07T22:50:58+0000,0,,
14_30,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156826948620971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Tessica Dawn I thought you might get a kick out of this one with me!!,2019-06-07T23:03:40+0000,0,,
14_31,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156827190460971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Brittany Elizabeth,2019-06-08T01:28:15+0000,0,,
14_32,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156827929505971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Alice Taylor that’s sounds so drastic, but yes",2019-06-08T10:56:46+0000,0,,
14_33,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156827956095971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Rose it’s a very jurastic movie,2019-06-08T11:22:29+0000,0,,
14_34,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156827900605971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Rose - on the watch list (again) for when we meet again 🦕 🦖,2019-06-08T10:35:10+0000,0,,
14_35,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156831897910971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Brandi Switzer yessssss,2019-06-10T00:38:44+0000,0,,
14_36,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156831889315971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jaime Jensen Antler Naomi Antler 🤣,2019-06-10T00:34:45+0000,1,,
14_37,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156832259500971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Mike N Sanford-Potter,2019-06-10T04:25:27+0000,1,,
14_38,25938310970_10156826477990971,378620c1b62d52ef66af775c68826a496c95cde6,OG JP 4ever,2019-06-07T19:04:35+0000,10156826477990971_10156834770310971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Marie Brouhard and Heather Brouhard this!,2019-06-11T08:12:53+0000,1,,
17_0,25938310970_10156823646355971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-06T16:55:22+0000,10156823646355971_10156826736445971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I struggle with confidence in this way still to this day,2019-06-07T21:11:17+0000,0,,
17_1,25938310970_10156823646355971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-06T16:55:22+0000,10156823646355971_10156830175525971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Study the traits of confident women and emulate them. I also model myself on some strong male figures and learn their way of working. Women deserve the best and we need to strive for what we want.,2019-06-09T09:25:06+0000,0,,
18_0,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156821439395971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,True story!,2019-06-05T19:45:49+0000,0,,
18_1,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156821530780971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Self love palagi😇,2019-06-05T20:24:21+0000,0,,
18_2,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156821637670971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,True amen,2019-06-05T21:14:43+0000,0,,
18_3,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156821816415971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Amy Lakes 😘,2019-06-05T22:45:18+0000,0,,
18_4,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156821803080971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Michaela❤️,2019-06-05T22:38:33+0000,0,,
18_5,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156822024505971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,👏🏼👏🏼👏🏼,2019-06-06T00:19:52+0000,0,,
18_6,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156822033615971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,David Bafico,2019-06-06T00:24:29+0000,0,,
18_7,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156822209185971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Needed that!,2019-06-06T01:56:21+0000,0,,
18_8,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156823211935971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Bridget Donnelly repeat and then repeat again 💕,2019-06-06T13:39:22+0000,1,,
18_9,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156823697055971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Don't worry about #2. If people are angry and complainy then they don't deserve your time to begin with.,2019-06-06T17:20:11+0000,0,,
18_10,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156824827450971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Flick Evensen me too xx,2019-06-07T01:12:16+0000,0,,
18_11,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156824489510971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jayne Evensen 💜 love this,2019-06-06T22:53:37+0000,0,,
18_12,25938310970_10156821352195971,378620c1b62d52ef66af775c68826a496c95cde6,📝❤️🙌🥰 • 📷: @lisacongdon,2019-06-05T19:08:12+0000,10156821352195971_10156892905430971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Shaden Abdulaziz,2019-07-05T04:07:47+0000,0,,
19_0,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156818986095971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Thank God,2019-06-04T23:11:45+0000,0,,
19_1,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819013470971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Christy Myers Baxter This was literally my first thought, lol.",2019-06-04T23:25:31+0000,1,,
19_2,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819079095971,pageowner,1,Christy Myers Baxter that is a really good point. Thank you for bringing it up.,2019-06-04T23:59:56+0000,3,,
19_3,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819605425971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Jennifer Sorbara While we acknowledge that women have not been equals to men, we have to also acknowledge that all women have not been treated equally. It's not about relevance. It's about truth in history.",2019-06-05T03:45:13+0000,2,,
19_4,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156818987070971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,CBS News I AM THAT GIRL 19th Amendment guaranteeing WHITE WOMEN the right to vote was passed...  There. I fixed your headline / promotion.,2019-06-04T23:12:18+0000,31,,
19_5,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819007125971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Except, many states, including my state, Georgia, fought the enforcement of it for a long time.",2019-06-04T23:21:32+0000,0,,
19_6,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819010440971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I am that girl!! Do not let all that was fought for fade away!,2019-06-04T23:23:38+0000,3,,
19_7,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819023440971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Great part of history, when if was only white women at that time.  Can't erase history.",2019-06-04T23:30:31+0000,0,,
19_8,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156820719890971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,This is nothing but facts,2019-06-05T14:49:28+0000,0,,
19_9,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819024630971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"And here we are, 100 years later, having to fight for rights being stripped from us again.   We've come full circle. 😑",2019-06-04T23:31:13+0000,4,,
19_10,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819025740971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Shhhh.....THEY MAY TRY TO TAKE THAT AWAY!,2019-06-04T23:31:41+0000,2,,
19_11,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819036925971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-04T23:37:52+0000,4,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Fbd8ecc8b2b9cfdcdf1cedc8ff2142561%2Ftenor.gif%3Fitemid%3D11943150&h=AT3fH3lgM2uYP03ds7tRRljr3xlzX-NLl62HxNHCgK4ih1mfcwSEmG5lAww6S2ERMFre_ctL02vO-efHovkIhQUCjvAgagBs6QmqEP7K9CngVQKhlydldEOCObCxBW8B&s=1
19_12,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819048725971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Think about how old our country is...and think about how long women have had the right to vote. Then think long and hard about how the GOP is determined to throw women’s rights back to pre-1919.   Let’s smash the patriarchy. GET OUT THE VOTE.,2019-06-04T23:44:15+0000,4,,
19_13,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819361570971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Cassie Heilbron I'll fill her in this arvo...no doubt she'll break into song 😝💕,2019-06-05T01:56:40+0000,0,,
19_14,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819386170971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kate Michelle I’d be disappointed if she didn’t. That kid definitely got way more O’neill genes!,2019-06-05T02:06:27+0000,1,,
19_15,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819071190971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kate Michelle one for soph :),2019-06-04T23:56:22+0000,1,,
19_16,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819165325971,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Why is this not celebrated all over the news??,2019-06-05T00:35:25+0000,0,,
19_17,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819468355971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Dara Taylor preach,2019-06-05T02:36:24+0000,0,,
19_18,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819494855971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Batul Dhariwala us brown folk were at.the mercy of the state soo idk why they imply that we all had the same rights lol,2019-06-05T02:51:15+0000,1,,
19_19,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156819603120971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"I was about to say! This is important and the place we need to start with intersectional feminism--acknowledging that, while women haven't been treated the same as men, not all women have been treated equally either.",2019-06-05T03:43:29+0000,3,,
19_20,25938310970_10156818971700971,378620c1b62d52ef66af775c68826a496c95cde6,I AM THAT GIRL,2019-06-04T23:05:46+0000,10156818971700971_10156820491270971,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Dara Taylor, yes!",2019-06-05T13:43:31+0000,1,,
