position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
22_0,188480801229230_2185079264902697,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Your Purpose in Life is Not Fat Loss]  Many of us have a goal of losing weight in order to look better  feel better  or move better.  It s easy to put EVERYTHING ELSE on hold until we  get there   right?   When I lose weight  I ll be happier.   When I lose weight  I ll wear that style.   When I lose weight  I ll start putting myself out there.   It s easy for fat loss to become not just a goal  but a lifestyle.  GGS Cofounder and Head Coach Jen Comas has been there  and she has some revelations to share about it. Read more here!,2019-06-23T23:00:00+0000,2185079264902697_2232874960123127,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,BrenLynn Koats ❤️ Thanks girl,2019-06-24T21:09:31+0000,0,,
22_1,188480801229230_2185079264902697,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Your Purpose in Life is Not Fat Loss]  Many of us have a goal of losing weight in order to look better  feel better  or move better.  It s easy to put EVERYTHING ELSE on hold until we  get there   right?   When I lose weight  I ll be happier.   When I lose weight  I ll wear that style.   When I lose weight  I ll start putting myself out there.   It s easy for fat loss to become not just a goal  but a lifestyle.  GGS Cofounder and Head Coach Jen Comas has been there  and she has some revelations to share about it. Read more here!,2019-06-23T23:00:00+0000,2185079264902697_2232556706821619,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Trisha Marie,2019-06-24T17:01:03+0000,1,,
24_0,188480801229230_2185109104899713,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Core Training With Kettlebells]  Tired of your regular core routine and looking to mix it up?  Coach Karen Smith shares 5 of her favorite kettlebell skills for core strength here! Click below to learn more.,2019-06-23T13:15:00+0000,2185109104899713_2230825283661428,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Cara Pearl,2019-06-23T17:20:35+0000,0,,
25_0,188480801229230_2185094664901157,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why is Everything Such a Shameful Secret?]   When the occasional (poorly informed) person tries to tell me that sexism doesn’t exist anymore  I sometimes ask in response:  So you think women can talk just as freely about bodily functions as men?  Typically  the response I get is an eye roll — because really  has feminism come down to women wanting equal rights at potty humor now?  Well… kind of.  It’s not just potty humor  though. The thing about sexism is that it’s sneaky — it shows up in ways that can be very difficult to see unless you’re looking for them  because that’s the nature of shame. We all work really hard to hide things that are shameful  and when it comes to being female  damn near everything is shameful.  - Jessi Kneeland  In this article  body image coach Jessi Kneeland shows us the shame we experience as women (and once you see it  you can t un-see it) AND what we can do about it in our daily lives.,2019-06-22T17:00:00+0000,2185094664901157_2234113873332569,pageowner,1,We're so glad to hear you enjoyed it! <3,2019-06-25T14:42:05+0000,0,,
25_1,188480801229230_2185094664901157,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why is Everything Such a Shameful Secret?]   When the occasional (poorly informed) person tries to tell me that sexism doesn’t exist anymore  I sometimes ask in response:  So you think women can talk just as freely about bodily functions as men?  Typically  the response I get is an eye roll — because really  has feminism come down to women wanting equal rights at potty humor now?  Well… kind of.  It’s not just potty humor  though. The thing about sexism is that it’s sneaky — it shows up in ways that can be very difficult to see unless you’re looking for them  because that’s the nature of shame. We all work really hard to hide things that are shameful  and when it comes to being female  damn near everything is shameful.  - Jessi Kneeland  In this article  body image coach Jessi Kneeland shows us the shame we experience as women (and once you see it  you can t un-see it) AND what we can do about it in our daily lives.,2019-06-22T17:00:00+0000,2185094664901157_2234098436667446,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Such a great read. Thanks for sharing!,2019-06-25T14:30:32+0000,0,,
27_0,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2228595097217780,pageowner,1,YAY! So glad it's helpful for you! <3,2019-06-22T13:31:05+0000,1,,
27_1,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2227965997280690,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Oh my. Thank you, thank you thank you. Now I can do deadlifts  when I'm not home. That is great!",2019-06-22T04:49:45+0000,0,,
27_2,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2228058110604812,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Natalie Jenks I saw something like this on insta so I’ve packed my long band as well as my short one,2019-06-22T06:04:04+0000,1,,
27_3,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2228595570551066,pageowner,1,Have fun!!,2019-06-22T13:31:23+0000,0,,
27_4,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2227618827315407,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Helen Phillips,2019-06-21T23:57:38+0000,0,,
27_5,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2232509340159689,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Katherine Robsky,2019-06-24T16:27:04+0000,1,,
27_6,188480801229230_2219966938080596,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,No gym? No problem!  Check out the Band Deadlift  another awesome  lifting without a gym  gem from GGS owner  Molly Galbraith!  This band tension adds up QUICKLY  and these get hard. As the video shows  you step on one end of the band  making sure to give yourself some slack between your feet  and you wrap the other end of the band around your neck.   (There are two options for your arms  the second being the more  secure  option  but choose whichever is more comfortable)   You can play around with your foot position  but you ll likely need to be about shoulder-width apart or wider for your comfort  then you ll hinge back into your hips  and grab the band between your feet.  From there  you perform a regular Deadlift motion... - keeping your core nice and stiff -  bringing your hips  hard to stand up - maintaining a nice  neutral spine - keeping tension on your lats - squeezing your glutes at the top    ...then reversing the motion to get back into the start position.  Have you ever tried this variation? Did you like it?,2019-06-21T23:00:03+0000,2219966938080596_2227998053944151,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Abhinav Jain,2019-06-22T05:19:56+0000,0,,
31_0,188480801229230_2185110781566212,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[How I Stopped Getting Sick]   I used to get sick a lot. As someone who loves to move  an inevitable case of cabin fever would always kick in  and I would start going a little crazy. Every time I found myself holed up  yet again  I always wondered how could I possible keep getting sick so frequently.  I train intelligently  and I recover appropriately. I take vitamins. I eat a very nutritious diet. I drink lots of water. I go to bed early every night. I don’t party. I don’t smoke. And when I drink  it’s socially and in moderation.  What was the deal?! On paper  I was a fit and healthy adult. I racked my brain  and I constantly came back to the same conclusion.  - Neghar Fonooni  What was it? Neghar Fonooni lets you know here.,2019-06-20T21:30:00+0000,2185110781566212_2226541270756496,pageowner,1,Yes! Thank you for sharing this (and so glad to hear you're getting the care you deserve! <3).,2019-06-21T11:22:50+0000,0,,
31_1,188480801229230_2185110781566212,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[How I Stopped Getting Sick]   I used to get sick a lot. As someone who loves to move  an inevitable case of cabin fever would always kick in  and I would start going a little crazy. Every time I found myself holed up  yet again  I always wondered how could I possible keep getting sick so frequently.  I train intelligently  and I recover appropriately. I take vitamins. I eat a very nutritious diet. I drink lots of water. I go to bed early every night. I don’t party. I don’t smoke. And when I drink  it’s socially and in moderation.  What was the deal?! On paper  I was a fit and healthy adult. I racked my brain  and I constantly came back to the same conclusion.  - Neghar Fonooni  What was it? Neghar Fonooni lets you know here.,2019-06-20T21:30:00+0000,2185110781566212_2226286840781939,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"It's also worth being checked out by a Dr with continuously being unwell. Stress does affect our immunity, but so does autoimmune illness, or other illnesses that can compromise our immune system. I couldn't work out why I was always the one to pick up every cold or flu bug, always worse than everyone else.. coughs that would last for 3 months etc. Turns out I have autoimmune stuff going on!",2019-06-21T07:29:23+0000,0,,
31_2,188480801229230_2185110781566212,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[How I Stopped Getting Sick]   I used to get sick a lot. As someone who loves to move  an inevitable case of cabin fever would always kick in  and I would start going a little crazy. Every time I found myself holed up  yet again  I always wondered how could I possible keep getting sick so frequently.  I train intelligently  and I recover appropriately. I take vitamins. I eat a very nutritious diet. I drink lots of water. I go to bed early every night. I don’t party. I don’t smoke. And when I drink  it’s socially and in moderation.  What was the deal?! On paper  I was a fit and healthy adult. I racked my brain  and I constantly came back to the same conclusion.  - Neghar Fonooni  What was it? Neghar Fonooni lets you know here.,2019-06-20T21:30:00+0000,2185110781566212_2225557810854842,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I’m too sick to go to yoga. :(,2019-06-20T21:39:21+0000,0,,
34_0,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2223902717687018,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"This is a great read but, honestly, that picture makes me wanna go get some cake! 😍 😂😋",2019-06-19T23:45:04+0000,1,,
34_1,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2224361900974433,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,But cake adventures makes me so happy...,2019-06-20T06:23:36+0000,0,,
34_2,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2224238857653404,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Brittany du Moulin such a good article 🤓 I’m going to share to my wall 💪🏼,2019-06-20T04:26:51+0000,1,,
34_3,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2224752574268699,pageowner,1,Hope Harrison - we're so glad you enjoyed it! Thank you for sharing <3,2019-06-20T12:11:20+0000,0,,
34_4,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2224145554329401,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Hope Harrison, this is a good article.  ❤",2019-06-20T03:04:07+0000,0,,
34_5,188480801229230_2185077091569581,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Food Is Not A Reward. Fitness Is Not Punishment.]  “I worked out really hard today; I deserve this.”  “I ate too much this weekend  so I have to work it off this week with extra cardio.”  “I’ve been really good on my diet  so I earned this treat.”  Let’s face it.  At some point or another  most of us have rewarded ourselves with food for “being good” by sticking to our nutrition plan and have punished ourselves with exercise for “being bad” by overindulging in delicious food and drink.  In this article  GGS Cofounder Neghar Fonooni helps put a stop to the struggle of using food as a reward and fitness as a punishment.,2019-06-19T23:00:00+0000,2185077091569581_2223909184353038,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,WUT,2019-06-19T23:50:51+0000,0,,
36_0,188480801229230_2185113371565953,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Improve Your Squat with These 5 Simple Mobility Drills]  Squatting is a natural movement the human body is designed to perform  but over time many of us lose our ability to perform it well often due to mobility restrictions.  Master StrongFirst Instructor Coach Karen Smith gives 5 awesome mobility drills (that you may not have tried before!) to help you improve your squat technique.,2019-06-19T15:00:01+0000,2185113371565953_2223315367745753,pageowner,1,We're so glad to hear it was timely! <3,2019-06-19T16:10:48+0000,1,,
36_1,188480801229230_2185113371565953,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Improve Your Squat with These 5 Simple Mobility Drills]  Squatting is a natural movement the human body is designed to perform  but over time many of us lose our ability to perform it well often due to mobility restrictions.  Master StrongFirst Instructor Coach Karen Smith gives 5 awesome mobility drills (that you may not have tried before!) to help you improve your squat technique.,2019-06-19T15:00:01+0000,2185113371565953_2223274714416485,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Just what I needed. So helpful, thank you!",2019-06-19T15:41:54+0000,0,,
36_2,188480801229230_2185113371565953,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Improve Your Squat with These 5 Simple Mobility Drills]  Squatting is a natural movement the human body is designed to perform  but over time many of us lose our ability to perform it well often due to mobility restrictions.  Master StrongFirst Instructor Coach Karen Smith gives 5 awesome mobility drills (that you may not have tried before!) to help you improve your squat technique.,2019-06-19T15:00:01+0000,2185113371565953_2223268447750445,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jackie great for strength and stretch,2019-06-19T15:37:51+0000,0,,
36_3,188480801229230_2185113371565953,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Improve Your Squat with These 5 Simple Mobility Drills]  Squatting is a natural movement the human body is designed to perform  but over time many of us lose our ability to perform it well often due to mobility restrictions.  Master StrongFirst Instructor Coach Karen Smith gives 5 awesome mobility drills (that you may not have tried before!) to help you improve your squat technique.,2019-06-19T15:00:01+0000,2185113371565953_2223832564360700,pageowner,1,So glad it's helpful!,2019-06-19T22:41:40+0000,1,,
36_4,188480801229230_2185113371565953,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Improve Your Squat with These 5 Simple Mobility Drills]  Squatting is a natural movement the human body is designed to perform  but over time many of us lose our ability to perform it well often due to mobility restrictions.  Master StrongFirst Instructor Coach Karen Smith gives 5 awesome mobility drills (that you may not have tried before!) to help you improve your squat technique.,2019-06-19T15:00:01+0000,2185113371565953_2223798654364091,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Ummm, how did you know I was just thinking I need this?  Weird, but thank you 😊",2019-06-19T22:14:46+0000,0,,
42_0,188480801229230_2185075628236394,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why Maintenance Phases Are Important for Fat Loss]   Countless women have shared with me that they have been working towards fat loss for what feels like an eternity.  They haven’t achieved the results that they want which causes them to continue dieting — and usually with sub-part efforts — for many months  or even years   says GGS Cofounder and GGS Head Coach Jen Comas.  If dieting for what feels like forever doesn’t yield the results that we are looking for  what is the answer?  Scheduled maintenance phases.  Learn what a maintenance phase is and how incorporating maintenance phases can enhance your results in this article.,2019-06-17T13:15:00+0000,2185075628236394_2219689074775049,pageowner,1,"YES! We're so glad you enjoyed the article, and thank you for your feedback. <3",2019-06-17T15:09:12+0000,0,,
42_1,188480801229230_2185075628236394,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why Maintenance Phases Are Important for Fat Loss]   Countless women have shared with me that they have been working towards fat loss for what feels like an eternity.  They haven’t achieved the results that they want which causes them to continue dieting — and usually with sub-part efforts — for many months  or even years   says GGS Cofounder and GGS Head Coach Jen Comas.  If dieting for what feels like forever doesn’t yield the results that we are looking for  what is the answer?  Scheduled maintenance phases.  Learn what a maintenance phase is and how incorporating maintenance phases can enhance your results in this article.,2019-06-17T13:15:00+0000,2185075628236394_2219532288124061,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"This is a fantastic article. Apart from anything else, working out how to maintain weight is vital for the long term once the goal weight has been achieved. We hear endlessly of people who lose the weight only for it to pile back on and that has to be because they have no idea of how much (or how little, sadly) food is required to maintain.",2019-06-17T13:29:36+0000,1,,
42_2,188480801229230_2185075628236394,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why Maintenance Phases Are Important for Fat Loss]   Countless women have shared with me that they have been working towards fat loss for what feels like an eternity.  They haven’t achieved the results that they want which causes them to continue dieting — and usually with sub-part efforts — for many months  or even years   says GGS Cofounder and GGS Head Coach Jen Comas.  If dieting for what feels like forever doesn’t yield the results that we are looking for  what is the answer?  Scheduled maintenance phases.  Learn what a maintenance phase is and how incorporating maintenance phases can enhance your results in this article.,2019-06-17T13:15:00+0000,2185075628236394_2219726798104610,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kristl-Joy Kannemeyer,2019-06-17T15:33:07+0000,0,,
42_3,188480801229230_2185075628236394,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[Why Maintenance Phases Are Important for Fat Loss]   Countless women have shared with me that they have been working towards fat loss for what feels like an eternity.  They haven’t achieved the results that they want which causes them to continue dieting — and usually with sub-part efforts — for many months  or even years   says GGS Cofounder and GGS Head Coach Jen Comas.  If dieting for what feels like forever doesn’t yield the results that we are looking for  what is the answer?  Scheduled maintenance phases.  Learn what a maintenance phase is and how incorporating maintenance phases can enhance your results in this article.,2019-06-17T13:15:00+0000,2185075628236394_2222533321157291,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Gitta This is what I was talking about earlier,2019-06-19T05:39:51+0000,1,,
43_0,188480801229230_2167677046642919,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[What To Do When You Feel Like Your Body Has Betrayed You]  Whether it s chronic pain  illness  weight gain  a miscarriage  or an injury  almost all of us will feel betrayed by our bodies at some point.  It s important for you to know that you re not alone  and there are steps you can take to heal your relationship with your body.  In this article  Marianne Kane of MyomyFitness - Myomytv shares her personal struggles with body betrayal and how she was able to overcome them.,2019-06-16T23:00:00+0000,2167677046642919_2223069311103692,pageowner,1,Wow- what an amazing adventure you've been on! Thank YOU for sharing! <3,2019-06-19T13:22:24+0000,0,,
43_1,188480801229230_2167677046642919,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[What To Do When You Feel Like Your Body Has Betrayed You]  Whether it s chronic pain  illness  weight gain  a miscarriage  or an injury  almost all of us will feel betrayed by our bodies at some point.  It s important for you to know that you re not alone  and there are steps you can take to heal your relationship with your body.  In this article  Marianne Kane of MyomyFitness - Myomytv shares her personal struggles with body betrayal and how she was able to overcome them.,2019-06-16T23:00:00+0000,2167677046642919_2222312437846046,83c50b9aff25147352760aa88fefaeaba370df28,0,"I love the idea of the gratitude journal.  I felt like my body let me down... almost 5 years ago, I was diagnosed with Lupus. I had just started running and it hurt to know that I'd have to take medication for life.  Fast forward to today... I've ran 2 marathons since being diagnosed and will not let lupus define me.  My motto is... it could be worse.  As I begin training for my 3rd marathon this month, I think its time to start that gratitude journal.  Who knows... maybe I'll start blogging about it, too. 🤷‍♀️  Because I related to your article... maybe someone else, somewhere else, can relate to mine. 😍 THANK YOU!",2019-06-19T02:13:07+0000,0,,
43_2,188480801229230_2167677046642919,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[What To Do When You Feel Like Your Body Has Betrayed You]  Whether it s chronic pain  illness  weight gain  a miscarriage  or an injury  almost all of us will feel betrayed by our bodies at some point.  It s important for you to know that you re not alone  and there are steps you can take to heal your relationship with your body.  In this article  Marianne Kane of MyomyFitness - Myomytv shares her personal struggles with body betrayal and how she was able to overcome them.,2019-06-16T23:00:00+0000,2167677046642919_2219851038092186,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I try my hardest to fight back ...  I try not to let my mind bully my body..  what ever it is your fight never give up !!,2019-06-17T16:53:45+0000,1,,
43_3,188480801229230_2167677046642919,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[What To Do When You Feel Like Your Body Has Betrayed You]  Whether it s chronic pain  illness  weight gain  a miscarriage  or an injury  almost all of us will feel betrayed by our bodies at some point.  It s important for you to know that you re not alone  and there are steps you can take to heal your relationship with your body.  In this article  Marianne Kane of MyomyFitness - Myomytv shares her personal struggles with body betrayal and how she was able to overcome them.,2019-06-16T23:00:00+0000,2167677046642919_2218705118206778,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I have Type 1 Diabetes.  My body betrayed me almost four decades ago.,2019-06-17T00:34:30+0000,0,,
45_0,188480801229230_2167744253302865,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[6 Restorative Exercises to Relieve Stress and Help You Slow Down]  Living in today’s world can feel very overwhelming with our daily to-do list that never seems to end. You cross one thing off only to add two more tasks to complete.  Sound familiar? Movement Therapist Abby Corriveau is right there with you:   When I became a single working mother  my schedule quickly filled up — so much that I never had the time to do anything other than care for my son  get him to school  clean  run errands  work  schedule clients  email clients  commute  study for my continued-ed exams  pay bills  find a place to live  etc.There was always something or someone needing my attention — every single waking moment. This left me feeling tired  stressed  and depleted of energy. I didn’t know how much I had left in me before a breakdown.   Here she shares 6 restorative exercises that have helped her as a form of self-care and to slow down and destress on days when I feel completely overwhelmed  tired  or stressed.,2019-06-16T13:15:00+0000,2167744253302865_2218081901602433,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kara Briggs thank you! I already miss the people.,2019-06-16T16:18:50+0000,0,,
45_1,188480801229230_2167744253302865,696b19ae984d9c0f2dd6aa8e154058f9e28dad77,[6 Restorative Exercises to Relieve Stress and Help You Slow Down]  Living in today’s world can feel very overwhelming with our daily to-do list that never seems to end. You cross one thing off only to add two more tasks to complete.  Sound familiar? Movement Therapist Abby Corriveau is right there with you:   When I became a single working mother  my schedule quickly filled up — so much that I never had the time to do anything other than care for my son  get him to school  clean  run errands  work  schedule clients  email clients  commute  study for my continued-ed exams  pay bills  find a place to live  etc.There was always something or someone needing my attention — every single waking moment. This left me feeling tired  stressed  and depleted of energy. I didn’t know how much I had left in me before a breakdown.   Here she shares 6 restorative exercises that have helped her as a form of self-care and to slow down and destress on days when I feel completely overwhelmed  tired  or stressed.,2019-06-16T13:15:00+0000,2167744253302865_2218038238273466,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Carol missing your class!! 💕,2019-06-16T15:49:42+0000,0,,
